sku_id,Category,name,mrp,discountPercent,availableQuantity,discountedSellingPrice,weightInGms,outOfStock,quantity
308,Cooking Essentials,24 Mantra Turmeric Powder,3500,2,6,3400,100,FALSE,100
309,Cooking Essentials,24 Mantra Super Grain Quinoa,19000,0,4,19000,500,FALSE,500
310,Cooking Essentials,Everest Powder - Egg Curry Masala,4000,2,6,3900,50,FALSE,50
311,Cooking Essentials,Popular Essentials Pe Shah Jeera ,6000,15,6,5100,50,FALSE,50
312,Cooking Essentials,24 Mantra Organic Sattu Atta,9500,0,6,9500,500,FALSE,500
313,Cooking Essentials,Smith & Jones Pasta Masala,4600,0,6,4600,54,FALSE,54
314,Cooking Essentials,Weikfield Vanilla Custard Powder,14200,9,3,12800,500,FALSE,500
315,Cooking Essentials,Sugarfree Natura Low Calorie Sweetner ,30000,10,3,27000,42,FALSE,42
316,Cooking Essentials,Pillsbury Vanilla Custard Powder,3700,2,6,3600,100,FALSE,100
317,Cooking Essentials,24 Mantra Organic Rajma,14500,0,6,14500,500,FALSE,500
318,Cooking Essentials,Popular Essentials Broken Wheat/Daliya,3500,2,6,3400,500,FALSE,500
319,Cooking Essentials,Zorabian Chicken Smoked Ham,20500,5,1,19400,250,FALSE,250
320,Cooking Essentials,Smith & Jones Peri Peri Masala,9900,0,6,9900,75,FALSE,75
321,Cooking Essentials,Saffola Veggie Twist Masala Oats,19500,12,2,17100,500,FALSE,500
322,Cooking Essentials,Popular Essentials Urad Dal Split (Un-Polished),8500,9,5,7700,500,FALSE,500
323,Cooking Essentials,Weikfield Baking Powder,2200,0,6,2200,50,FALSE,50
324,Cooking Essentials,Popular Essentials Bajra Whole,6500,13,6,5600,1000,FALSE,1
325,Cooking Essentials,Weikfield Veg Jelly Crystals - Strawberry,4500,2,6,4400,90,FALSE,90
326,Cooking Essentials,Weikfield Veg Jelly Crystals - Raspberry,4500,2,6,4400,90,FALSE,90
327,Cooking Essentials,Popular Essentials Masoor Dal Split (Un-Polished),7000,10,4,6300,500,FALSE,500
328,Cooking Essentials,Popular Essentials Ajwain Whole,5000,12,2,4400,100,FALSE,100
329,Cooking Essentials,Popular Essentials Pista Salted (With Shell),47000,21,5,37100,250,FALSE,250
330,Cooking Essentials,The Bake Shop Bread Crumbs,5000,6,3,4700,400,FALSE,400
331,Cooking Essentials,Popular Essentials Horse Gram,4000,10,4,3600,500,FALSE,500
332,Cooking Essentials,Hershey's Chocolate Syrup,9500,0,4,9500,200,FALSE,200
333,Cooking Essentials,Godrej Yummiez Chilli Chicken Sausages ,16000,10,3,14400,250,FALSE,250
334,Cooking Essentials,Everest Kasuri Methi,2500,0,6,2500,25,FALSE,25
335,Cooking Essentials,Satyam Makhana,20800,0,6,20800,100,FALSE,100
336,Cooking Essentials,Everest Tandoori Chicken Masala,3900,2,5,3800,50,FALSE,50
337,Cooking Essentials,Weikfield Falooda Mix - Kesar Pista,4900,2,3,4800,200,FALSE,200
338,Cooking Essentials,Weikfield Cocoa Powder,7000,7,6,6500,50,FALSE,50
339,Cooking Essentials,Pantai Coconut Cream,15000,4,4,14300,400,FALSE,400
340,Cooking Essentials,Popular Essentials Coriander Seeds,1500,0,5,1500,50,FALSE,50
341,Cooking Essentials,Ching's Singapore Curry Instant Noodles,6000,0,4,6000,240,FALSE,240
342,Cooking Essentials,Eastern Fish Masala,4800,2,5,4700,100,FALSE,100
343,Cooking Essentials,Pillsbury Atta/Godihittu - Chakki Fresh,27500,0,6,27500,5000,FALSE,5
344,Cooking Essentials,"Oleev Smart Oil Fortified with VIT A, D, E & K (Pouch)",21500,9,4,19400,1000,FALSE,1
345,Cooking Essentials,Everest Dry Ginger Powder,7500,9,4,6800,100,FALSE,100
346,Cooking Essentials,Pillsbury Cooker Cake Mix - Choco,10000,11,6,8900,159,FALSE,159
347,Cooking Essentials,Hersheys Chocolate Almond Syrup,20000,0,2,20000,450,FALSE,450
348,Cooking Essentials,Satyam Nighties Spices  Chilli Pandi,5600,7,5,5200,100,FALSE,100
349,Cooking Essentials,Popular Essentials Popular Essential Pista Salted (With Shell),19000,10,6,17100,100,FALSE,100
350,Cooking Essentials,Godrej Yummiez Chicken Punjabi Tikka ,29500,9,6,26600,360,FALSE,360
351,Cooking Essentials,Popular Essentials Rozana Sona Masuri Raw Rice,35000,10,5,31200,5000,FALSE,5
352,Cooking Essentials,24 Mantra Mustard Oil (Cold Pressed) ,35000,10,6,31200,1000,FALSE,1
353,Cooking Essentials,24 Mantra Organic Black Pepper,17000,7,6,15700,100,FALSE,100
354,Cooking Essentials,Popular Essentials Green Moong Whole,9000,16,3,7500,500,FALSE,500
355,Cooking Essentials,24 Mantra Organic Masoor Dal - Split,9500,7,6,8800,500,FALSE,500
356,Cooking Essentials,Praakritik Organic Natural Rock Salt,6000,6,3,5600,500,FALSE,500
357,Cooking Essentials,24 Mantra Sunflower Oil (Cold Pressed) Pet Bottle,39000,11,5,34700,1000,FALSE,1
358,Cooking Essentials,"Ching's Secret Instant Noodles, Hot Garlic",6000,0,4,6000,240,FALSE,240
359,Cooking Essentials,Saffola Everyday Peppy Tomato Masala Oats,19500,12,6,17100,500,FALSE,500
360,Cooking Essentials,Dabur 100% Pure Honey - Worlds No.1,43000,10,6,38700,1000,FALSE,1
361,Cooking Essentials,Popular Essentials Star Anise,7000,10,5,6300,25,FALSE,25
362,Cooking Essentials,Ching's Secret Chicken 65 Masala - Chicken,1000,0,5,1000,20,FALSE,20
363,Cooking Essentials,Cadbury Cocoa Powder,22300,5,6,21100,150,FALSE,150
364,Cooking Essentials,Praakritik Natural Desi Gir Cow A2 Ghee,145000,10,6,130500,540,FALSE,540
365,Cooking Essentials,Praakritik Organic Poha,12000,6,5,11200,500,FALSE,500
366,Cooking Essentials,Praakritik Organic Natural Wild Forest Honey,16000,6,4,15000,200,FALSE,200
367,Cooking Essentials,Popular Essentials Dry Dates (Kharak),14000,15,6,11800,250,FALSE,250
368,Cooking Essentials,Popular Essentials Kashmiri Red Rajma,9500,6,4,8900,500,FALSE,500
369,Cooking Essentials,Dabur Hommade - Garlic Paste,5000,6,6,4700,200,FALSE,200
370,Cooking Essentials,Dabur 100% Pure Honey,33000,10,1,29700,400,FALSE,400
371,Cooking Essentials,Ching's Schezwan Fried Rice(Miracle Masala),4400,0,5,4400,60,FALSE,60
372,Cooking Essentials,"""Maggi Magic Cubes, Vegetarian Masala""",3500,2,1,3400,40,FALSE,40
373,Cooking Essentials,Everest Tandoori Chicken Masala,7400,9,3,6700,100,FALSE,100
374,Cooking Essentials,Popular Essentials Red Poha,4500,4,6,4300,500,FALSE,500
375,Cooking Essentials,Everest Kitchen King Masala,14200,9,6,12800,200,FALSE,200
376,Cooking Essentials,Pillsbury Oven Cake Mix - Rich Chocolate,16500,10,5,14700,285,FALSE,285
377,Cooking Essentials,Eastern Super Garam Masala,7400,6,2,6900,200,FALSE,200
378,Cooking Essentials,Maggi Magic Cubes Extra Chicken,4000,2,6,3900,48,FALSE,48
379,Cooking Essentials,Satyam Nighties Spices  Chilli Kashmiri,10200,6,6,9500,100,FALSE,100
380,Cooking Essentials,Eastern Cumin Powder,4900,2,6,4800,100,FALSE,100
381,Cooking Essentials,Popular Essentials Urad Gola White(Un-Polished),9000,10,6,8100,500,FALSE,500
382,Cooking Essentials,24 Mantra Organic Chana Dal,9500,6,5,8900,500,FALSE,500
383,Cooking Essentials,Delight Nuts Cashew Roasted & Salted,42500,20,6,34000,200,FALSE,200
384,Cooking Essentials,Popular Essentials Mace/Javitri,9000,10,3,8100,20,FALSE,20
385,Cooking Essentials,Dlicia Whip Topping Bottle,23500,27,5,17100,1000,FALSE,1
386,Cooking Essentials,Mother's Recipe Paste Ginger & Garlic,7600,10,4,6800,300,FALSE,300
387,Cooking Essentials,24 Mantra Groundnut Oil (Cold Pressed) Pet Bottle,41000,10,6,36900,1000,FALSE,1
388,Cooking Essentials,Satyam Pulses Masur Dal,8700,6,6,8100,500,FALSE,500
389,Cooking Essentials,Delight Nuts Pista Roasted & Salted,42500,20,6,34000,200,FALSE,200
390,Cooking Essentials,"Top Ramen Noodles, Atta",8000,0,1,8000,280,FALSE,280
391,Cooking Essentials,Hershey's Cocoa Powder,9500,0,5,9500,70,FALSE,70
392,Cooking Essentials,Praakritik Organic Singhara Atta,24000,6,4,22500,500,FALSE,500
393,Cooking Essentials,Gits Veg Biryani Ready to Eat,11000,10,6,9900,265,FALSE,265
394,Cooking Essentials,Delight Nuts Cranberries Sliced ,29900,20,6,23900,200,FALSE,200
395,Cooking Essentials,Borges Durum Wheat Pasta Superior Quality,25000,40,6,14900,500,FALSE,500
396,Cooking Essentials,Ceres Foods Laal Maas Instant Liquid Masala,22000,50,5,11000,200,FALSE,200
397,Cooking Essentials,Popular Essentials Sattu Atta,9000,12,3,7900,500,FALSE,500
398,Cooking Essentials,Popular Essentials Mustard Seeds Rai Yellow,2500,0,5,2500,100,FALSE,100
399,Cooking Essentials,Praakritik Organic Extra Virgin Coconut Oil,15000,10,5,13400,100,FALSE,100
400,Cooking Essentials,Praakritik Organic Garlic Powder,11000,1,5,10800,100,FALSE,100
401,Cooking Essentials,Sugarfree Gold Low Calorie Sweetner ,12500,5,6,11800,100,FALSE,100
402,Cooking Essentials,Aashirvaad Breakfast Instant Mix - Rice Idli,7500,30,6,5200,200,FALSE,200
403,Cooking Essentials,Kitchens Of India Mutter Paneer,13000,4,6,12400,285,FALSE,285
404,Cooking Essentials,Ching's Secret Veg Manchurian Masala,4400,0,6,4400,60,FALSE,60
405,Cooking Essentials,Popular Essentials Jowa Flour,5000,2,5,4900,500,FALSE,500
406,Cooking Essentials,Everest Shahi Biryani Masala,24500,0,6,24500,200,FALSE,200
407,Cooking Essentials,Popular Essentials Black Til,5000,6,4,4700,100,FALSE,100
408,Cooking Essentials,Popular Essentials Pancharatna Dal,8000,10,6,7200,500,FALSE,500
409,Cooking Essentials,Saffola 100% Pure Honey,47500,8,2,43700,1000,FALSE,750
410,Cooking Essentials,Popular Essentials Tamarind,15000,14,6,12800,500,FALSE,500
411,Cooking Essentials,Gits Rice Dosa Instant Breakfast Mix,6000,5,5,5700,200,FALSE,200
412,Cooking Essentials,Popular Essentials Poppy Seeds (Gasagase),28000,7,6,26000,100,FALSE,100
413,Cooking Essentials,Hershey's Hot Chocolate Powder,21000,0,4,21000,250,FALSE,250
414,Cooking Essentials,Borges Farfalle Durum Wheat Pasta ,25000,0,5,25000,500,FALSE,500
415,Cooking Essentials,Satyam Chilli  Bedgi,8200,10,5,7300,100,FALSE,100
416,Cooking Essentials,Aashirvaad Instant Mix - Rice Dosa,7500,30,6,5200,200,FALSE,200
417,Cooking Essentials,Hershey's Cocoa - Natural Unsweetened,27000,10,4,24300,225,FALSE,225
418,Cooking Essentials,Weikfield Veg Jelly Crystals - Mango,4500,2,6,4400,90,FALSE,90
419,Cooking Essentials,Praakritik Orrganic Cold Pressed Sesame Oil,13000,10,5,11700,100,FALSE,100
420,Cooking Essentials,Amulya Dairy Whitener ,38000,2,4,37200,1000,FALSE,1
421,Cooking Essentials,ITC Master Chef Hyderabadi Biryani,7500,30,5,5200,80,FALSE,80
422,Cooking Essentials,Flying Bird Butter Scotch Essence,5000,2,6,4900,20,FALSE,20
423,Cooking Essentials,Dabur Hommade - Ginger Paste,5000,6,6,4700,200,FALSE,200
424,Cooking Essentials,Popular Essentials Green Peas (Un-Polished),12000,10,5,10800,500,FALSE,500
425,Cooking Essentials,Quaker Oats Pouch,27600,10,6,24800,1500,FALSE,1
426,Cooking Essentials,24 Mantra Organic Urad White Whole,14500,15,4,12200,500,FALSE,500
427,Cooking Essentials,Popular Essentials Guntur Chilli Stemless,4000,2,2,3900,100,FALSE,100
428,Cooking Essentials,Popular Essentials Moth Whole,9000,10,6,8100,500,FALSE,500
429,Cooking Essentials,Keya Pizza Seasoning,10900,17,6,9000,45,FALSE,45
430,Cooking Essentials,Keya Piri Piri | Exotic Spices Mix,10900,20,6,8700,80,FALSE,80
431,Cooking Essentials,24 Mantra Organic Moong Dal,13500,7,6,12500,500,FALSE,500
432,Cooking Essentials,Betty Crocker French Vanilla Cake Mix,31000,10,6,27600,520,FALSE,520
433,Cooking Essentials,Delight Nuts Dried Cranberries ,34000,20,6,27200,200,FALSE,200
434,Cooking Essentials,Everest Kesari Milk Masala,20500,0,2,20500,50,FALSE,50
435,Cooking Essentials,Tong Garden Salted Cocktail Nuts,29500,9,5,26600,160,FALSE,160
436,Cooking Essentials,MTR Uttapam Mix,16500,5,6,15600,500,FALSE,500
437,Cooking Essentials,Gits Khaman Dhokla Instant Snack Mix,6500,6,6,6100,180,FALSE,180
438,Cooking Essentials,Happilo Premium 100% Natural Whole Cashews,33500,29,6,23500,200,FALSE,200
439,Cooking Essentials,Everest Dry Mango Powder,8000,0,5,8000,100,FALSE,100
440,Cooking Essentials,Dabur Hommade - Ginger Garlic Past Tub,11000,5,6,10400,400,FALSE,400
441,Cooking Essentials,Everest Chicken Masala,14700,10,6,13200,200,FALSE,200
442,Cooking Essentials,Gits Medu Vada Instant Snack Mix,9000,4,6,8600,200,FALSE,200
443,Cooking Essentials,Weikfield Drinking Chocolate Powder,6500,10,6,5800,100,FALSE,100
444,Cooking Essentials,Popular Essentials Regular White Lobia,7000,10,6,6300,500,FALSE,500
445,Cooking Essentials,Puro Healthy Salt Crystal,13500,7,6,12500,1000,FALSE,1
446,Cooking Essentials,Popular Essentials Premium Jeera Rice,14000,0,5,14000,1000,FALSE,1
447,Cooking Essentials,Smith & Jones Shahi Paneer Masala Mix,4400,0,6,4400,60,FALSE,60
448,Cooking Essentials,Betty Crocker Mug Treats - Chocolate Mix - Pack of 4,20000,11,6,17800,264,FALSE,264
449,Cooking Essentials,Smith & Jones Pasta Masala,6000,10,5,5400,108,FALSE,108
450,Cooking Essentials,Catch Black Pepper Sprinkler,10000,0,1,10000,50,FALSE,50
451,Cooking Essentials,Weikfield Cooker Cake Mix - Chocolate,9500,6,6,8900,150,FALSE,150
452,Cooking Essentials,ITC Master Chef Butter Chicken,7500,30,6,5200,80,FALSE,80
453,Cooking Essentials,Masala Oats Masala & Coriander ,19500,9,5,17600,500,FALSE,500
454,Cooking Essentials,Smith & Jones Mutter Paneer Masala,4200,0,6,4200,60,FALSE,60
455,Cooking Essentials,Kitchens of India Dal Bukhara Gravy Mix,11000,30,6,7700,285,FALSE,285
456,Cooking Essentials,Popular Essentials Fried Gram (Bengal Gram),7000,10,6,6300,500,FALSE,500
457,Cooking Essentials,Gits Jalebi with Maker Dessert Mix,7500,16,6,6300,100,FALSE,100
458,Cooking Essentials,Popular Essentials Soya Beans ,8000,6,6,7500,500,FALSE,500
459,Cooking Essentials,24 Mantra Organic Roasted Bengal Gram Dal,10500,7,6,9700,500,FALSE,500
460,Cooking Essentials,Keya Italian Seasoning,10900,10,6,9800,35,FALSE,35
461,Cooking Essentials,MTR Idli/Dosa/Chilly Chutney Powder,11500,0,3,11500,200,FALSE,200
462,Cooking Essentials,Delight Nuts Trail Mix ,39900,25,6,29900,200,FALSE,200
463,Cooking Essentials,Praakritik Organic Chilka Moong Dal,12000,10,6,10800,500,FALSE,500
464,Cooking Essentials,Smith & Jones Garlic & Herbs Masala Mix,9900,0,6,9900,75,FALSE,75
465,Cooking Essentials,Eastern Tamarind,6300,0,6,6300,200,FALSE,200
466,Cooking Essentials,Tong Garden Wasabi Coated Greenpeas Tin,20000,11,6,17800,180,FALSE,180
467,Cooking Essentials,Flying Bird Pineapple Artifical Food Essence,5000,2,6,4900,20,FALSE,20
468,Cooking Essentials,Mother's Recipe Tamarind Paste,5000,2,2,4900,200,FALSE,200
469,Cooking Essentials,Japanese Choice Udon Noodles,29500,9,6,26600,250,FALSE,250
470,Cooking Essentials,Pantai Coconut Milk,15000,0,4,15000,400,FALSE,400
471,Cooking Essentials,Praakritik Organic Masoor Dal,13000,10,6,11600,500,FALSE,500
472,Cooking Essentials,Popular Essentials Classic Sona Masuri Rice,43000,10,6,38700,5000,FALSE,5
473,Cooking Essentials,Popular Essentials Salted Murmure ,7000,18,6,5700,400,FALSE,400
474,Cooking Essentials,Oleev Active Oil (Pouch),26500,9,6,23900,1000,FALSE,1
475,Cooking Essentials,Delight Nuts Dried Blueberries ,54000,20,6,43200,150,FALSE,150
476,Cooking Essentials,Popular Essentials Double Beans White,6000,10,6,5400,250,FALSE,250
477,Cooking Essentials,Delight Nuts Almond Natural ,34900,20,6,27900,200,FALSE,200
478,Cooking Essentials,Praakritik Organic Jaggery,16000,6,6,15000,900,FALSE,900
479,Cooking Essentials,Praakritik Organic Raw Sugar,9000,6,6,8400,500,FALSE,500
480,Cooking Essentials,MTR Masala - Sambar Powder,11500,0,4,11500,200,FALSE,200
481,Cooking Essentials,RRO Til Dil Premium Til Oil Bottle,17300,6,6,16200,500,FALSE,500
482,Cooking Essentials,ITC Master Chef Vegetable Biryani Cooking Paste,7500,30,5,5200,80,FALSE,80
483,Cooking Essentials,Jivana Jaggery,10000,0,2,10000,950,FALSE,950
484,Cooking Essentials,Praakritik Organic Besan,17000,6,6,15900,500,FALSE,500
485,Cooking Essentials,MTR Instant Gulab Jamun Mix,19500,9,6,17600,500,FALSE,500
486,Cooking Essentials,Maggi Magic Cubes Extra Chicken,19900,0,2,19900,240,FALSE,240
487,Cooking Essentials,On1y Mixed Herbs,9900,0,6,9900,14,FALSE,14
488,Cooking Essentials,Popular Essentials Urad Gola Black (Un-Polished),8000,10,6,7200,500,FALSE,500
489,Cooking Essentials,Gits Dessert Mix China Grass Bombay Halwa,5500,0,4,5500,80,FALSE,80
490,Cooking Essentials,Praakritik Organic Basmati Rice,17000,0,5,17000,500,FALSE,500
491,Cooking Essentials,Ceres Foods Nalli Nihari Instant Liquid Masala,22000,50,6,11000,200,FALSE,200
492,Cooking Essentials,Borges Canola Oil Pet Bottle,39900,0,6,39900,1000,FALSE,1
493,Cooking Essentials,Suhana Biryani Masala,6600,0,6,6600,50,FALSE,50
494,Cooking Essentials,On1y Black Salt Grinder,9900,0,6,9900,100,FALSE,100
495,Cooking Essentials,Popular Essentials Nylon Til,4000,2,6,3900,100,FALSE,100
496,Cooking Essentials,Pillsbury Rich Choco Oven Cake Mix - Egg Free,17000,6,6,15900,270,FALSE,270
497,Cooking Essentials,Weikfield Tomato Salsa Instant Pasta,2500,0,1,2500,77,FALSE,77
498,Cooking Essentials,Praakritik Organic Jowar Atta,11000,6,6,10300,500,FALSE,500
499,Cooking Essentials,Sugarfree Gold Low Calorie Sweetner ,27000,7,6,25100,50,FALSE,50
500,Cooking Essentials,Epicurea Thai Jasmine Rice,29500,0,4,29500,500,FALSE,500
501,Cooking Essentials,Yummiez Chicken Garlic Fingers Pouch,25000,0,5,25000,400,FALSE,400
502,Cooking Essentials,RRO Primio Refined Groundnut (Jar),49000,11,6,43600,2000,FALSE,2
503,Cooking Essentials,Praakritik Organic Tuvar Dal,14000,0,6,14000,500,FALSE,500
504,Cooking Essentials,Sugarfree Gold Low Calorie Sweetner,18500,5,3,17500,300,FALSE,300
505,Cooking Essentials,Cantina Beans Mexican Beans,25000,14,6,21300,410,FALSE,410
506,Cooking Essentials,Pillsbury Oven Cake Mix - Vanilla,17500,10,6,15600,225,FALSE,225
507,Cooking Essentials,Hershey's Chocolate Milk Booster,20000,0,6,20000,450,FALSE,450
508,Cooking Essentials,Popular Essentials Byadagi Chilli Stemless,8000,0,6,8000,100,FALSE,100
509,Cooking Essentials,Suhana Spice Mix - Chicken Biryani,6600,0,6,6600,50,FALSE,50
510,Cooking Essentials,Praakritik Organic Yellow Moon Dal,13500,0,6,13500,500,FALSE,500
511,Cooking Essentials,Maggi Magic Cubes Extra Chicken,19900,10,6,17900,240,FALSE,240
512,Cooking Essentials,Dhara Filtered Groundnut Oil (Jar),105000,0,2,105000,5000,FALSE,5
513,Cooking Essentials,24 Mantra Sona Masuri Brown Rice,47500,10,6,42300,5000,FALSE,5
514,Cooking Essentials,24 Mantra Organic Pancharatna Dal - Split,13000,7,6,12000,500,FALSE,500
515,Cooking Essentials,24 Mantra Organic Cumin Powder,7000,0,6,7000,100,FALSE,100
516,Cooking Essentials,Popular Essentials Samba Broken Wheat,10000,11,6,8900,500,FALSE,500
517,Cooking Essentials,Betty Crocker Chocolate Fudge Cake Mix,29500,0,6,29500,475,FALSE,475
518,Cooking Essentials,Borges Extra Light Olive Oil Bottle ,260000,46,6,139900,2000,FALSE,2
519,Cooking Essentials,Flying Bird Premium Orange Artificial Food Essence,6000,0,6,6000,20,FALSE,20
520,Cooking Essentials,Popular Essentials Red Cherry/Gundu Chilli,9500,0,6,9500,100,FALSE,100
521,Cooking Essentials,Super Saver Kolam Rice Sortex Clean ,70000,10,3,63000,5000,FALSE,5
522,Cooking Essentials,Flying Bird Food Essence - Kewra,5000,0,6,5000,20,FALSE,20
523,Cooking Essentials,MTR Vada Breakfast,20000,0,1,20000,500,FALSE,500
524,Cooking Essentials,On1y Pasta Seasoning,9900,0,6,9900,30,FALSE,30
525,Cooking Essentials,Praakritik Organic Indrayani Rice,7000,0,6,7000,500,FALSE,500
526,Cooking Essentials,On1y Pizza Seasoning,9900,0,6,9900,28,FALSE,28
527,Cooking Essentials,Kitchens of India Mutter Paneer Mix,12000,30,4,8400,285,FALSE,285
528,Cooking Essentials,Aashirvaad Svasti Cow Ghee Tetra Pack,29500,0,6,29500,500,FALSE,500
529,Cooking Essentials,Weikfield Cooker Cake Mix - Vanilla,9500,0,6,9500,150,FALSE,150
530,Cooking Essentials,Praakritik Organic Kapli Wheat Atta,16500,10,6,14700,1000,FALSE,1
531,Cooking Essentials,Epicurea Sushi Rice,29500,0,6,29500,500,FALSE,500
532,Cooking Essentials,Sugarfree Natural Green Stevia Leaves Zero Calorie,7500,0,2,7500,100,FALSE,100
533,Cooking Essentials,Smith & Jones Italian Spices Masala Mix,9900,0,6,9900,75,FALSE,75
534,Cooking Essentials,Satyam Nighties Spices  Chilli Bore,8900,10,6,8000,100,FALSE,100
535,Cooking Essentials,Weikfield Veg Jelly Crystals - Orange,4500,2,6,4400,90,FALSE,90
536,Cooking Essentials,Praakritik Organic Jumbo Rolled Oats,19000,11,6,16900,500,FALSE,500
537,Cooking Essentials,On1y Sea Salt Grinder,8900,0,6,8900,100,FALSE,100
538,Cooking Essentials,Delight Nuts Berries Mix ,39900,20,6,31900,200,FALSE,200
539,Cooking Essentials,Everest Kesari Milk Masala,20500,0,6,20500,50,FALSE,20
540,Cooking Essentials,Praakritik Organic Ginger Powder,13900,10,6,12500,100,FALSE,100
541,Cooking Essentials,Suhana Mutton Gravy Mix,4500,0,4,4500,80,FALSE,80
542,Cooking Essentials,On1y Salad Seasoning Grinder,13900,0,6,13900,45,FALSE,45
543,Cooking Essentials,Figaro Pure Olive Oil,32500,8,1,29900,200,FALSE,200
544,Cooking Essentials,Madhur Sugar,6000,6,0,5600,1000,TRUE,1
545,Cooking Essentials,Amul Fresh Cream,6300,0,0,6300,250,TRUE,250
546,Cooking Essentials,Madhur Pure And Hygienic Sugar,29500,9,0,26600,5000,TRUE,5
547,Cooking Essentials,Satyam Poha Jada,3500,8,0,3200,500,TRUE,500
548,Cooking Essentials,Aashirvaad Superior MP Whole Wheat Atta,5300,1,0,5200,1000,TRUE,1
